pm2_5_AQI,pm10_AQI,nitrogen_dioxide_AQI,carbon_monoxide_AQI,sulphur_dioxide_AQI,AQI_val
39.16666666666667,8.24074074074074,4.4375,5.55,1.625,39.16666666666667
38.333333333333336,6.944444444444445,3.625,5.7,1.4375,38.333333333333336
37.083333333333336,6.666666666666667,2.625,5.8500000000000005,1.375,37.083333333333336
24.583333333333336,6.5740740740740735,2.1875,5.8500000000000005,1.375,24.583333333333336
24.166666666666668,6.481481481481482,2.125,5.8500000000000005,1.3125,24.166666666666668
25.0,6.851851851851852,1.875,5.55,1.1875,25.0
26.25,6.666666666666667,2.625,5.4,1.125,26.25
28.750000000000004,6.018518518518518,2.6875,5.3,1.25,28.750000000000004
30.416666666666668,6.203703703703704,2.5,5.2,1.125,30.416666666666668
30.416666666666668,5.277777777777778,2.9375,5.25,1.1875,30.416666666666668
28.333333333333336,5.462962962962964,3.375,5.25,0.8125,28.333333333333336
25.833333333333336,5.9259259259259265,4.1875,5.050000000000001,0.875,25.833333333333336
24.166666666666668,6.5740740740740735,5.8125,5.1499999999999995,0.5,24.166666666666668
23.333333333333332,6.944444444444445,6.875,5.2,0.4375,23.333333333333332
24.166666666666668,7.962962962962963,8.0625,5.1499999999999995,0.5,24.166666666666668
28.750000000000004,10.0,8.4375,5.050000000000001,0.625,28.750000000000004
29.166666666666668,11.574074074074074,8.8125,5.050000000000001,0.8125,29.166666666666668
29.166666666666668,13.61111111111111,8.875,5.2,1.0625,29.166666666666668
27.5,15.092592592592593,9.5625,5.75,1.0625,27.5
25.416666666666668,17.12962962962963,8.5625,6.1,1.25,25.416666666666668
22.916666666666668,17.5,10.3125,6.4,1.5,22.916666666666668
21.25,16.574074074074073,10.875,6.75,1.6875,21.25
21.666666666666668,13.333333333333334,7.8125,6.45,1.5625,21.666666666666668
24.166666666666668,10.092592592592593,5.6875,6.05,1.3125,24.166666666666668
29.166666666666668,7.592592592592592,4.5,5.949999999999999,1.125,29.166666666666668
33.333333333333336,6.851851851851852,3.625,5.8500000000000005,1.125,33.333333333333336
36.66666666666667,6.111111111111111,3.0625,5.800000000000001,1.1875,36.66666666666667
36.66666666666667,6.111111111111111,2.5,5.800000000000001,1.125,36.66666666666667
37.91666666666667,6.018518518518518,2.0625,5.7,1.0,37.91666666666667
38.75000000000001,6.5740740740740735,2.0625,5.6000000000000005,0.875,38.75000000000001
38.75000000000001,6.388888888888889,2.0625,5.6000000000000005,0.8125,38.75000000000001
38.75000000000001,6.666666666666667,2.125,5.65,0.9375,38.75000000000001
38.75000000000001,7.407407407407407,2.5625,5.75,1.25,38.75000000000001
37.91666666666667,7.222222222222222,3.375,5.8999999999999995,1.1875,37.91666666666667
35.41666666666667,7.685185185185186,4.375,5.800000000000001,1.25,35.41666666666667
33.75,8.425925925925926,5.8125,5.800000000000001,1.1875,33.75
32.91666666666667,9.537037037037038,7.3125,5.949999999999999,1.1875,32.91666666666667
32.5,9.814814814814815,7.375,5.8999999999999995,1.125,32.5
32.5,9.351851851851851,7.8125,6.05,0.9375,32.5
35.00000000000001,9.62962962962963,8.4375,6.15,1.0625,35.00000000000001
32.91666666666667,9.62962962962963,8.9375,6.35,1.4375,32.91666666666667
31.250000000000004,10.648148148148149,9.375,6.5,1.5625,31.250000000000004
30.000000000000004,11.75925925925926,9.875,6.800000000000001,1.75,30.000000000000004
30.000000000000004,13.333333333333334,10.4375,7.049999999999999,2.0625,30.000000000000004
30.416666666666668,13.055555555555555,12.4375,7.1,2.125,30.416666666666668
30.833333333333336,13.703703703703704,13.6875,7.75,2.375,30.833333333333336
32.91666666666667,13.148148148148147,12.375,7.8,2.625,32.91666666666667
37.083333333333336,12.592592592592592,9.875,7.85,2.6875,37.083333333333336
42.91666666666667,10.74074074074074,7.875,7.8,2.875,42.91666666666667
48.75,10.185185185185185,6.25,7.3999999999999995,2.5625,48.75
51.4206008583691,9.62962962962963,4.75,7.1,2.0,51.4206008583691
36.66666666666667,9.351851851851851,3.25,6.950000000000001,2.0,36.66666666666667
35.833333333333336,9.074074074074074,2.6875,6.75,2.0,35.833333333333336
35.00000000000001,8.981481481481481,2.1875,6.550000000000001,1.75,35.00000000000001
33.75,8.981481481481481,2.0625,6.5,1.4375,33.75
33.333333333333336,8.703703703703704,2.1875,6.4,1.3125,33.333333333333336
33.75,8.518518518518517,2.375,6.4,1.1875,33.75
34.583333333333336,8.425925925925926,3.6875,6.25,1.1875,34.583333333333336
36.66666666666667,8.88888888888889,4.5,6.4,1.1875,36.66666666666667
40.833333333333336,9.166666666666668,7.1875,6.7,1.5625,40.833333333333336
45.00000000000001,10.185185185185185,9.0625,7.249999999999999,2.25,45.00000000000001
47.08333333333334,10.833333333333332,10.75,7.8,2.0625,47.08333333333334
47.50000000000001,10.37037037037037,11.75,7.5,2.0625,47.50000000000001
53.103004291845494,12.037037037037036,10.125,7.6,2.1875,53.103004291845494
53.52360515021459,12.592592592592592,9.75,7.85,2.1875,53.52360515021459
53.52360515021459,13.148148148148147,10.0,8.1,2.125,53.52360515021459
53.73390557939914,13.981481481481481,10.875,8.450000000000001,2.375,53.73390557939914
53.73390557939914,13.055555555555555,10.25,8.7,2.6875,53.73390557939914
53.73390557939914,12.407407407407408,12.6875,8.85,2.875,53.73390557939914
53.103004291845494,11.75925925925926,13.9375,8.85,2.625,53.103004291845494
53.103004291845494,11.944444444444445,12.25,8.450000000000001,2.4375,53.103004291845494
54.36480686695279,10.648148148148149,9.75,8.0,2.25,54.36480686695279
55.836909871244636,9.814814814814815,7.625,7.6,2.125,55.836909871244636
55.62660944206009,10.092592592592593,5.25,6.950000000000001,1.9375,55.62660944206009
54.36480686695279,9.537037037037038,3.375,6.5,1.75,54.36480686695279
41.25000000000001,8.88888888888889,2.75,6.35,1.625,41.25000000000001
38.75000000000001,8.24074074074074,1.9375,6.3,1.3125,38.75000000000001
37.083333333333336,7.87037037037037,1.875,6.6000000000000005,1.4375,37.083333333333336
36.66666666666667,7.592592592592592,2.125,6.4,1.1875,36.66666666666667
37.91666666666667,7.87037037037037,2.5,5.800000000000001,1.0,37.91666666666667
40.833333333333336,7.5,2.625,5.75,0.9375,40.833333333333336
43.75,7.777777777777779,3.625,5.800000000000001,0.9375,43.75
48.75,8.148148148148149,4.0625,5.8999999999999995,0.9375,48.75
53.103004291845494,9.62962962962963,6.0,6.35,1.375,53.103004291845494
54.78540772532189,10.462962962962964,8.4375,7.000000000000001,1.8125,54.78540772532189
54.78540772532189,10.925925925925927,8.375,7.35,2.0,54.78540772532189
53.94420600858369,11.203703703703704,8.8125,7.249999999999999,1.8125,53.94420600858369
54.57510729613734,11.574074074074074,9.6875,6.7,1.5625,54.57510729613734
55.41630901287554,11.574074074074074,9.1875,6.8500000000000005,1.625,55.41630901287554
56.67811158798283,11.851851851851853,9.3125,7.1,1.5625,56.67811158798283
58.57081545064378,12.037037037037036,9.375,7.049999999999999,1.5625,58.57081545064378
60.46351931330473,12.685185185185185,9.5,7.1,2.0,60.46351931330473
61.72532188841202,14.444444444444445,10.375,7.35,1.875,61.72532188841202
61.93562231759657,14.444444444444445,10.8125,7.85,1.9375,61.93562231759657
62.35622317596567,12.962962962962964,9.0,7.249999999999999,2.0625,62.35622317596567
64.03862660944206,11.666666666666666,7.6875,7.3,2.0625,64.03862660944206
65.5107296137339,10.648148148148149,6.8125,7.249999999999999,2.0,65.5107296137339
63.407725321888414,9.074074074074074,3.9375,6.9,1.625,63.407725321888414
58.57081545064378,8.148148148148149,2.4375,6.3,1.4375,58.57081545064378
33.75,7.5,2.375,6.15,1.25,33.75
32.5,7.777777777777779,2.0625,6.25,1.1875,32.5
30.416666666666668,8.148148148148149,2.625,6.550000000000001,1.1875,30.416666666666668
28.333333333333336,8.148148148148149,3.0625,6.800000000000001,1.3125,28.333333333333336
27.083333333333336,8.88888888888889,3.5625,6.550000000000001,1.25,27.083333333333336
26.66666666666667,9.074074074074074,4.25,6.4,1.1875,26.66666666666667
27.916666666666668,9.166666666666668,4.625,6.4,1.125,27.916666666666668
30.833333333333336,8.796296296296296,5.0625,6.0,1.0,30.833333333333336
35.833333333333336,9.25925925925926,5.4375,5.949999999999999,1.0625,35.833333333333336
40.0,10.0,7.6875,6.2,1.375,40.0
40.416666666666664,9.907407407407407,8.3125,6.6000000000000005,1.4375,40.416666666666664
38.75000000000001,9.62962962962963,9.0625,6.4,1.25,38.75000000000001
42.5,7.5,9.1875,6.15,1.3125,42.5
35.833333333333336,7.5,8.6875,6.25,1.1875,35.833333333333336
29.166666666666668,7.87037037037037,8.0625,6.25,0.9375,29.166666666666668
25.416666666666668,7.962962962962963,7.5,6.2,0.8125,25.416666666666668
24.583333333333336,7.777777777777779,6.9375,6.25,0.8125,24.583333333333336
24.166666666666668,7.314814814814815,6.4375,6.4,1.0625,24.166666666666668
23.750000000000004,7.685185185185186,5.5,6.550000000000001,1.1875,23.750000000000004
23.750000000000004,7.407407407407407,4.4375,6.45,1.3125,23.750000000000004
25.833333333333336,6.851851851851852,3.625,6.25,1.3125,25.833333333333336
28.333333333333336,6.018518518518518,2.9375,6.05,1.3125,28.333333333333336
27.916666666666668,5.740740740740741,1.875,5.75,1.25,27.916666666666668
24.583333333333336,5.37037037037037,1.375,5.45,1.0,24.583333333333336
19.583333333333336,4.814814814814815,1.25,5.35,0.8125,19.583333333333336
17.083333333333332,4.722222222222222,1.25,5.3,0.75,17.083333333333332
15.833333333333334,4.444444444444445,1.25,5.25,0.6875,15.833333333333334
15.000000000000002,4.444444444444445,1.375,5.25,0.6875,15.000000000000002
13.333333333333336,4.351851851851852,2.125,5.25,0.6875,13.333333333333336
12.5,4.351851851851852,3.0625,5.45,0.75,12.5
11.666666666666666,5.0,4.9375,6.0,0.9375,11.666666666666666
11.666666666666666,5.9259259259259265,7.5,6.45,1.0625,11.666666666666666
12.5,6.296296296296296,7.125,5.949999999999999,0.8125,12.5
12.916666666666668,5.9259259259259265,7.0,6.15,0.875,12.916666666666668
13.333333333333336,5.648148148148148,5.9375,5.6000000000000005,0.8125,13.333333333333336
13.75,5.648148148148148,6.6875,5.65,0.6875,13.75
16.25,5.740740740740741,7.125,5.8500000000000005,0.625,16.25
16.666666666666668,5.9259259259259265,8.0625,5.949999999999999,0.625,16.666666666666668
16.666666666666668,6.203703703703704,8.0,5.8500000000000005,0.625,16.666666666666668
16.666666666666668,6.296296296296296,7.625,5.75,0.625,16.666666666666668
17.083333333333332,6.481481481481482,7.8125,5.8500000000000005,0.75,17.083333333333332
18.333333333333336,6.666666666666667,8.4375,6.1,0.75,18.333333333333336
19.583333333333336,6.666666666666667,6.875,6.25,0.75,19.583333333333336
21.666666666666668,6.944444444444445,5.125,6.3,0.875,21.666666666666668
25.416666666666668,6.296296296296296,4.8125,6.4,0.875,25.416666666666668
30.416666666666668,6.018518518518518,3.9375,6.4,0.875,30.416666666666668
34.166666666666664,6.203703703703704,2.625,6.35,0.9375,34.166666666666664
35.41666666666667,6.203703703703704,2.0,6.35,0.75,35.41666666666667
51.63090128755365,5.833333333333333,1.75,6.2,0.6875,51.63090128755365
52.472103004291846,5.833333333333333,2.25,6.4,0.625,52.472103004291846
52.682403433476395,6.7592592592592595,2.75,6.25,0.6875,52.682403433476395
53.31330472103004,6.944444444444445,4.6875,6.35,0.5,53.31330472103004
54.15450643776824,7.5,4.125,6.4,0.5625,54.15450643776824
54.78540772532189,6.851851851851852,4.3125,6.4,0.6875,54.78540772532189
54.78540772532189,6.5740740740740735,4.6875,6.4,1.1875,54.78540772532189
54.36480686695279,7.222222222222222,3.9375,6.2,1.3125,54.36480686695279
54.15450643776824,7.592592592592592,4.5625,6.1,1.625,54.15450643776824
54.15450643776824,7.5,5.625,6.05,1.375,54.15450643776824
54.78540772532189,7.592592592592592,5.6875,6.0,1.0625,54.78540772532189
55.20600858369099,8.24074074074074,6.6875,6.0,0.8125,55.20600858369099
55.62660944206009,8.333333333333334,5.5625,6.25,0.4375,55.62660944206009
55.20600858369099,7.407407407407407,4.5625,6.25,0.5,55.20600858369099
55.836909871244636,7.962962962962963,4.625,6.25,0.5,55.836909871244636
56.67811158798283,7.962962962962963,5.0,6.3,0.625,56.67811158798283
56.88841201716738,8.333333333333334,5.0625,6.550000000000001,0.5625,56.88841201716738
56.047210300429185,9.351851851851851,4.6875,6.800000000000001,0.5,56.047210300429185
54.78540772532189,10.277777777777777,4.625,7.000000000000001,0.4375,54.78540772532189
54.78540772532189,11.018518518518519,4.375,6.950000000000001,0.4375,54.78540772532189
55.836909871244636,11.574074074074074,4.1875,6.65,0.4375,55.836909871244636
57.72961373390558,10.74074074074074,3.0625,6.5,0.5,57.72961373390558
58.36051502145923,9.814814814814815,2.8125,6.35,0.5625,58.36051502145923
57.93991416309013,9.351851851851851,2.1875,6.5,0.4375,57.93991416309013
20.416666666666668,9.074074074074074,2.0,6.4,0.4375,20.416666666666668
22.083333333333336,8.88888888888889,1.9375,6.4,0.4375,22.083333333333336
28.333333333333336,8.88888888888889,1.6875,6.2,0.625,28.333333333333336
34.583333333333336,10.833333333333332,2.125,5.949999999999999,1.4375,34.583333333333336
40.833333333333336,13.796296296296296,2.8125,6.05,1.3125,40.833333333333336
48.75,13.148148148148147,2.25,6.2,0.9375,48.75
53.94420600858369,14.444444444444445,2.0,6.2,0.75,53.94420600858369
56.047210300429185,14.814814814814815,2.6875,6.1,0.6875,56.047210300429185
58.15021459227468,15.0,3.1875,6.05,0.6875,58.15021459227468
58.78111587982833,15.277777777777779,3.625,6.25,0.625,58.78111587982833
58.36051502145923,16.296296296296298,3.8125,6.35,0.625,58.36051502145923
57.51931330472103,17.40740740740741,3.6875,6.35,0.5625,57.51931330472103
53.73390557939914,16.574074074074073,3.625,6.1,0.4375,53.73390557939914
52.261802575107296,16.38888888888889,3.5625,6.1,0.625,52.261802575107296
49.16666666666667,16.85185185185185,3.125,6.3,1.125,49.16666666666667
45.41666666666667,16.666666666666668,4.25,6.5,1.5,45.41666666666667
42.5,15.648148148148147,5.375,6.6000000000000005,1.5625,42.5
40.0,15.833333333333334,5.0625,7.049999999999999,1.125,40.0
37.5,16.01851851851852,5.9375,6.8500000000000005,0.8125,37.5
35.833333333333336,14.444444444444445,5.625,7.000000000000001,0.5,35.833333333333336
34.166666666666664,12.87037037037037,4.8125,6.8500000000000005,0.5,34.166666666666664
35.41666666666667,12.222222222222221,4.1875,6.950000000000001,0.375,35.41666666666667
42.5,12.037037037037036,4.125,6.9,0.375,42.5
35.833333333333336,11.38888888888889,3.0,6.75,0.25,35.833333333333336
41.25000000000001,11.203703703703704,2.625,6.6000000000000005,0.375,41.25000000000001
40.833333333333336,11.851851851851853,2.4375,6.35,0.375,40.833333333333336
40.0,12.407407407407408,2.25,6.3,0.375,40.0
39.16666666666667,13.055555555555555,2.5,5.8500000000000005,0.3125,39.16666666666667
38.333333333333336,11.481481481481483,2.625,5.8500000000000005,0.1875,38.333333333333336
37.5,10.74074074074074,3.0,5.800000000000001,0.3125,37.5
37.91666666666667,9.444444444444445,3.5,6.15,0.3125,37.91666666666667
38.333333333333336,9.166666666666668,4.875,6.2,0.25,38.333333333333336
38.75000000000001,9.074074074074074,6.375,5.8999999999999995,0.3125,38.75000000000001
41.25000000000001,9.722222222222221,7.625,5.8500000000000005,0.25,41.25000000000001
39.16666666666667,8.981481481481481,8.0625,5.8500000000000005,0.25,39.16666666666667
37.5,8.333333333333334,7.0,5.949999999999999,0.25,37.5
51.0,8.055555555555555,5.6875,5.75,0.25,51.0
49.583333333333336,7.685185185185186,4.875,5.800000000000001,0.1875,49.583333333333336
48.333333333333336,8.425925925925926,4.375,5.800000000000001,0.125,48.333333333333336
47.91666666666667,9.351851851851851,4.5,5.8999999999999995,0.1875,47.91666666666667
47.50000000000001,9.537037037037038,4.8125,6.05,0.1875,47.50000000000001
45.00000000000001,9.722222222222221,6.5625,6.15,0.25,45.00000000000001
35.00000000000001,8.611111111111112,8.4375,6.25,0.25,35.00000000000001
17.916666666666668,8.518518518518517,7.3125,6.35,0.25,17.916666666666668
14.166666666666668,9.166666666666668,5.0,6.45,0.25,14.166666666666668
13.75,7.777777777777779,3.75,6.1,0.25,13.75
12.916666666666668,7.5,3.375,6.0,0.25,12.916666666666668
14.583333333333334,7.592592592592592,2.9375,5.800000000000001,0.25,14.583333333333334
58.57081545064378,7.314814814814815,2.8125,5.75,0.1875,58.57081545064378
60.46351931330473,6.7592592592592595,2.4375,5.65,0.125,60.46351931330473
61.09442060085837,6.018518518518518,2.5625,5.65,0.125,61.09442060085837
61.30472103004292,6.018518518518518,2.9375,5.8999999999999995,0.1875,61.30472103004292
61.09442060085837,6.666666666666667,4.125,6.45,0.25,61.09442060085837
62.56652360515022,7.12962962962963,4.4375,6.7,0.25,62.56652360515022
57.30901287553648,6.666666666666667,4.875,6.4,0.25,57.30901287553648
56.467811158798284,7.222222222222222,5.0625,6.15,0.25,56.467811158798284
56.88841201716738,7.314814814814815,6.0,6.4,0.25,56.88841201716738
57.09871244635193,6.944444444444445,8.0625,6.550000000000001,0.5625,57.09871244635193
56.467811158798284,7.5,9.3125,6.9,0.1875,56.467811158798284
56.257510729613735,7.314814814814815,9.875,6.9,0.1875,56.257510729613735
54.36480686695279,7.777777777777779,8.625,7.000000000000001,0.1875,54.36480686695279
56.047210300429185,8.796296296296296,7.75,7.1499999999999995,0.1875,56.047210300429185
56.67811158798283,10.092592592592593,6.6875,7.249999999999999,0.125,56.67811158798283
58.57081545064378,11.018518518518519,5.5,7.249999999999999,0.125,58.57081545064378
61.51502145922747,10.555555555555555,5.0625,7.199999999999999,0.125,61.51502145922747
65.09012875536482,12.962962962962964,7.0,7.199999999999999,0.1875,65.09012875536482
67.82403433476395,14.722222222222223,8.625,7.35,0.25,67.82403433476395
73.08154506437769,15.555555555555557,7.9375,7.85,0.25,73.08154506437769
79.60085836909872,14.907407407407408,5.0,7.95,0.4375,79.60085836909872
82.33476394849785,12.314814814814815,4.25,7.75,0.4375,82.33476394849785
80.86266094420601,9.907407407407407,3.0625,7.249999999999999,0.25,80.86266094420601
77.28755364806868,6.944444444444445,2.1875,6.7,0.1875,77.28755364806868
63.197424892703864,6.851851851851852,2.0625,6.25,0.6875,63.197424892703864
62.14592274678112,8.425925925925926,1.75,6.35,0.875,62.14592274678112
60.88412017167382,7.037037037037036,1.6875,6.6000000000000005,0.4375,60.88412017167382
57.93991416309013,6.666666666666667,1.375,6.8500000000000005,0.25,57.93991416309013
54.15450643776824,7.777777777777779,1.625,7.049999999999999,0.1875,54.15450643776824
50.0,11.666666666666666,4.3125,8.7,0.5625,50.0
43.333333333333336,13.88888888888889,6.5,8.05,0.375,43.333333333333336
36.25,12.777777777777779,4.875,6.8500000000000005,0.25,36.25
32.083333333333336,11.481481481481483,4.0625,6.5,0.1875,32.083333333333336
26.25,10.37037037037037,5.6875,6.45,0.3125,26.25
22.916666666666668,9.537037037037038,6.9375,6.2,0.3125,22.916666666666668
20.833333333333336,8.333333333333334,4.4375,5.55,0.25,20.833333333333336
21.666666666666668,7.592592592592592,2.625,4.75,0.1875,21.666666666666668
20.0,6.111111111111111,2.4375,4.5,0.25,20.0
17.916666666666668,6.296296296296296,2.3125,4.35,0.1875,17.916666666666668
15.833333333333334,5.9259259259259265,2.625,4.3999999999999995,0.375,15.833333333333334
14.166666666666668,5.740740740740741,3.25,4.3999999999999995,0.4375,14.166666666666668
12.5,5.555555555555555,3.3125,4.45,0.1875,12.5
11.250000000000002,5.833333333333333,3.9375,4.5,0.3125,11.250000000000002
10.833333333333334,5.9259259259259265,3.625,4.55,0.375,10.833333333333334
11.666666666666666,5.9259259259259265,3.125,4.5,0.3125,11.666666666666666
12.083333333333334,5.0,2.8125,4.55,0.25,12.083333333333334
12.916666666666668,4.62962962962963,2.4375,4.55,0.25,12.916666666666668
12.916666666666668,5.185185185185185,3.0,4.55,0.25,12.916666666666668
13.75,4.537037037037037,2.5625,4.55,0.25,13.75
