pm2_5_AQI,pm10_AQI,nitrogen_dioxide_AQI,carbon_monoxide_AQI,sulphur_dioxide_AQI,AQI_val
44.16666666666667,14.166666666666668,1.0,7.8,1.0,44.16666666666667
45.41666666666667,14.537037037037036,0.875,7.75,1.0,45.41666666666667
47.08333333333334,15.0,1.125,7.8,1.0,47.08333333333334
47.91666666666667,15.277777777777779,1.875,7.95,1.125,47.91666666666667
51.0,16.01851851851852,2.75,8.15,1.25,51.0
44.16666666666667,14.074074074074073,5.25,8.649999999999999,1.75,44.16666666666667
47.91666666666667,15.277777777777779,7.375,9.0,1.875,47.91666666666667
50.0,15.833333333333334,10.375,9.55,2.25,50.0
51.21030042918455,16.203703703703702,13.25,10.15,2.5,51.21030042918455
51.4206008583691,16.296296296296298,13.875,10.4,2.75,51.4206008583691
